"CustomerID","Recency","Frequency","Monetary","First_Purchase","Last_Purchase","R_Score","F_Score","M_Score","RFM_Score","RFM_Category","Segment"
17001,1.13333333333333,11,3989.57,2010-12-16 09:35:00,2011-12-09 09:38:00,5,5,5,15,"555","Champions"
17002,86.0069444444444,3,1493.73,2011-02-22 11:46:00,2011-09-15 12:40:00,2,4,4,10,"244","Needing Attention"
17004,46.9340277777778,2,1412.94,2011-09-08 12:16:00,2011-10-24 14:25:00,3,3,4,10,"334","Potential Loyalists"
17006,5.02847222222222,4,781.78,2011-09-25 12:15:00,2011-12-05 12:09:00,5,4,3,12,"543","Loyal Customers"
17007,51.0854166666667,6,889.93,2010-12-17 13:57:00,2011-10-20 10:47:00,3,5,3,11,"353","Potential Loyalists"
17010,18.9173611111111,1,195.36,2011-11-21 14:49:00,2011-11-21 14:49:00,4,2,1,7,"421","Others"
17011,30.9722222222222,1,270.9,2011-11-09 13:30:00,2011-11-09 13:30:00,4,2,2,8,"422","Potential Loyalists"
17014,8.94513888888889,3,586.33,2011-10-04 11:36:00,2011-12-01 14:09:00,5,4,3,12,"543","Loyal Customers"
17015,29.0868055555556,3,1842.56,2011-06-07 13:19:00,2011-11-11 10:45:00,4,4,4,12,"444","Loyal Customers"
17017,3.1375,20,8694.26,2010-12-02 10:17:00,2011-12-07 09:32:00,5,5,5,15,"555","Champions"
17018,41.0472222222222,2,920.1,2011-01-18 08:46:00,2011-10-30 11:42:00,3,3,3,9,"333","Potential Loyalists"
17019,11.9888888888889,4,1272.61,2010-12-06 12:55:00,2011-11-28 13:06:00,5,4,4,13,"544","Champions"
17022,31.8201388888889,1,71,2011-11-08 17:09:00,2011-11-08 17:09:00,4,2,1,7,"421","Others"
17024,45.9604166666667,3,95.85,2011-07-05 09:31:00,2011-10-25 13:47:00,3,4,1,8,"341","Others"
17025,61.1555555555556,3,357.77,2010-12-01 15:45:00,2011-10-10 09:06:00,3,4,2,9,"342","Potential Loyalists"
17026,185.931944444444,2,154.83,2010-12-05 12:47:00,2011-06-07 14:28:00,1,3,1,5,"131","Others"
17027,79.0180555555555,6,890.29,2011-01-26 14:19:00,2011-09-22 12:24:00,2,5,3,10,"253","Needing Attention"
17029,111.072222222222,2,716,2011-04-17 10:57:00,2011-08-21 11:06:00,2,3,3,8,"233","Needing Attention"
17030,64.1673611111111,1,146.87,2011-10-07 08:49:00,2011-10-07 08:49:00,3,2,1,6,"321","Others"
17031,12.1020833333333,2,380.35,2011-07-08 09:38:00,2011-11-28 10:23:00,5,3,2,10,"532","Potential Loyalists"
17033,86.9277777777778,3,1030.14,2010-12-15 13:21:00,2011-09-14 14:34:00,2,4,4,10,"244","Needing Attention"
17034,16.9,3,745.52,2011-02-25 10:10:00,2011-11-23 15:14:00,4,4,3,11,"443","Loyal Customers"
17035,246.060416666667,2,433.53,2011-02-01 12:27:00,2011-04-08 11:23:00,1,3,2,6,"132","At Risk"
17037,88.0006944444444,1,1267.32,2011-09-13 12:49:00,2011-09-13 12:49:00,2,2,4,8,"224","At Risk"
17038,30.9583333333333,1,112.4,2011-11-09 13:50:00,2011-11-09 13:50:00,4,2,1,7,"421","Others"
17040,138.104861111111,1,449.73,2011-07-25 10:19:00,2011-07-25 10:19:00,2,2,2,6,"222","At Risk"
17041,27.0618055555556,3,1081.57,2010-12-14 11:43:00,2011-11-13 11:21:00,4,4,4,12,"444","Loyal Customers"
17042,3.01666666666667,5,1044.38,2011-04-06 14:53:00,2011-12-07 12:26:00,5,4,4,13,"544","Champions"
17043,32.8868055555556,4,1735.18,2011-03-18 14:53:00,2011-11-07 15:33:00,4,4,4,12,"444","Loyal Customers"
17044,25.9319444444444,1,948.48,2011-11-14 14:28:00,2011-11-14 14:28:00,4,2,4,10,"424","Potential Loyalists"
17045,113.820138888889,3,339.44,2011-04-06 12:08:00,2011-08-18 17:09:00,2,4,2,8,"242","At Risk"
17046,157.934722222222,1,642.02,2011-07-05 14:24:00,2011-07-05 14:24:00,2,2,3,7,"223","At Risk"
17047,85.9743055555556,3,1100.9,2011-05-18 16:50:00,2011-09-15 13:27:00,2,4,4,10,"244","Needing Attention"
17048,118.042361111111,3,925.35,2011-01-12 16:51:00,2011-08-14 11:49:00,2,4,3,9,"243","Needing Attention"
17049,3.08472222222222,9,5659.98,2011-03-09 08:33:00,2011-12-07 10:48:00,5,5,5,15,"555","Champions"
17050,96.9597222222222,6,3228.84,2011-02-13 12:41:00,2011-09-04 13:48:00,2,5,5,12,"255","Needing Attention"
17051,194.942361111111,1,247.14,2011-05-29 14:13:00,2011-05-29 14:13:00,1,2,1,4,"121","Hibernating"
17052,28.9166666666667,1,413.75,2011-11-11 14:50:00,2011-11-11 14:50:00,4,2,2,8,"422","Potential Loyalists"
17053,131.102083333333,1,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,2,2,3,7,"223","At Risk"
17054,28.9958333333333,5,1356.33,2011-04-08 13:14:00,2011-11-11 12:56:00,4,4,4,12,"444","Loyal Customers"
17058,82.1090277777778,3,1179.89,2011-04-14 09:18:00,2011-09-19 10:13:00,2,4,4,10,"244","Needing Attention"
17059,30.0159722222222,5,3095.04,2010-12-05 12:35:00,2011-11-10 12:27:00,4,4,5,13,"445","Champions"
17060,266.974305555556,1,234.24,2011-03-18 13:27:00,2011-03-18 13:27:00,1,2,1,4,"121","Hibernating"
17061,74.0597222222222,11,5232.23,2011-04-21 13:29:00,2011-09-27 11:24:00,2,5,5,12,"255","Needing Attention"
17062,314.075694444444,4,538.37,2010-12-05 11:59:00,2011-01-30 11:01:00,1,4,3,8,"143","Needing Attention"
17063,21.8548611111111,7,1461.14,2011-02-23 13:44:00,2011-11-18 16:19:00,4,5,4,13,"454","Champions"
17064,59.1055555555556,3,859.35,2011-01-16 16:10:00,2011-10-12 10:18:00,3,4,3,10,"343","Potential Loyalists"
17068,12.9833333333333,21,4552.14,2010-12-06 13:58:00,2011-11-27 13:14:00,5,5,5,15,"555","Champions"
17069,28.8173611111111,9,2709.7,2010-12-01 16:49:00,2011-11-11 17:13:00,4,5,5,14,"455","Champions"
17070,114.825694444444,1,312.14,2011-08-17 17:01:00,2011-08-17 17:01:00,2,2,2,6,"222","At Risk"
17071,28.8465277777778,9,2429.03,2011-02-03 08:18:00,2011-11-11 16:31:00,4,5,5,14,"455","Champions"
17073,18.04375,4,1446.09,2011-08-22 14:37:00,2011-11-22 11:47:00,4,4,4,12,"444","Loyal Customers"
17075,18.0361111111111,4,834.12,2011-01-26 13:20:00,2011-11-22 11:58:00,4,4,3,11,"443","Loyal Customers"
17076,36.7895833333333,3,841.08,2010-12-10 10:08:00,2011-11-03 17:53:00,3,4,3,10,"343","Potential Loyalists"
17078,36.73125,2,378.2,2011-11-03 18:49:00,2011-11-03 19:17:00,3,3,2,8,"332","Potential Loyalists"
17079,78.8861111111111,1,118.8,2011-09-22 15:34:00,2011-09-22 15:34:00,2,2,1,5,"221","Hibernating"
17080,22.99375,2,287.62,2011-03-15 12:05:00,2011-11-17 12:59:00,4,3,2,9,"432","Potential Loyalists"
17081,25.9958333333333,2,290.16,2011-10-24 13:08:00,2011-11-14 12:56:00,4,3,2,9,"432","Potential Loyalists"
17082,33.8979166666667,2,2003.85,2011-01-25 14:36:00,2011-11-06 15:17:00,3,3,4,10,"334","Potential Loyalists"
17083,109.879861111111,3,1405.78,2011-02-09 11:38:00,2011-08-22 15:43:00,2,4,4,10,"244","Needing Attention"
17084,35.9138888888889,2,2949.75,2011-11-04 14:49:00,2011-11-04 14:54:00,3,3,5,11,"335","Potential Loyalists"
17085,123.940972222222,5,1566.65,2010-12-12 12:24:00,2011-08-08 14:15:00,2,4,4,10,"244","Needing Attention"
17086,7.95555555555556,6,2050.08,2011-10-07 11:22:00,2011-12-02 13:54:00,5,5,4,14,"554","Champions"
17088,28.9354166666667,4,1991.01,2011-03-31 09:48:00,2011-11-11 14:23:00,4,4,4,12,"444","Loyal Customers"
17090,4.9625,7,2043.95,2010-12-20 13:52:00,2011-12-05 13:44:00,5,5,4,14,"554","Champions"
17091,3.08819444444444,9,3827.76,2010-12-07 09:55:00,2011-12-07 10:43:00,5,5,5,15,"555","Champions"
17092,50.7076388888889,4,1777.78,2011-03-07 14:51:00,2011-10-20 19:51:00,3,4,4,11,"344","Potential Loyalists"
17094,322.986805555556,1,302,2011-01-21 13:09:00,2011-01-21 13:09:00,1,2,2,5,"122","At Risk"
17095,23.0201388888889,3,1324.16,2011-01-09 11:05:00,2011-11-17 12:21:00,4,4,4,12,"444","Loyal Customers"
17096,15.9090277777778,4,1022.13,2011-03-23 12:05:00,2011-11-24 15:01:00,4,4,4,12,"444","Loyal Customers"
17097,2.82291666666667,8,954.42,2010-12-09 14:55:00,2011-12-07 17:05:00,5,5,4,14,"554","Champions"
17100,18.8430555555556,2,971.74,2011-11-21 16:36:00,2011-11-21 16:36:00,4,3,4,11,"434","Loyal Customers"
17101,10.9534722222222,4,1621.73,2011-06-14 14:49:00,2011-11-29 13:57:00,5,4,4,13,"544","Champions"
17102,262.1125,1,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,1,2,1,4,"121","Hibernating"
17105,159.872916666667,2,665.78,2011-02-06 14:46:00,2011-07-03 15:53:00,2,3,3,8,"233","Needing Attention"
17107,33.9416666666667,6,10815.43,2011-03-06 15:17:00,2011-11-06 14:14:00,3,5,5,13,"355","Champions"
17109,29.8270833333333,6,885.04,2011-04-21 15:46:00,2011-11-10 16:59:00,4,5,3,12,"453","Loyal Customers"
17110,165.994444444444,1,163.3,2011-06-27 12:58:00,2011-06-27 12:58:00,2,2,1,5,"221","Hibernating"
17111,47.86875,1,248.61,2011-10-23 15:59:00,2011-10-23 15:59:00,3,2,1,6,"321","Others"
17114,6.02291666666667,8,808.62,2011-01-09 11:39:00,2011-12-04 12:17:00,5,5,3,13,"553","Champions"
17115,8.93055555555556,3,837.5,2011-04-20 14:46:00,2011-12-01 14:30:00,5,4,3,12,"543","Loyal Customers"
17117,288.955555555556,1,116.2,2011-02-24 13:54:00,2011-02-24 13:54:00,1,2,1,4,"121","Hibernating"
17118,318.021527777778,1,157.02,2011-01-26 12:19:00,2011-01-26 12:19:00,1,2,1,4,"121","Hibernating"
17119,3.92361111111111,2,606.91,2011-10-11 11:03:00,2011-12-06 14:40:00,5,3,3,11,"533","Loyal Customers"
17120,233.895138888889,1,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,1,2,2,5,"122","At Risk"
17122,119.928472222222,1,138.32,2011-08-12 14:33:00,2011-08-12 14:33:00,2,2,1,5,"221","Hibernating"
17123,162.085416666667,1,345.3,2011-07-01 10:47:00,2011-07-01 10:47:00,2,2,2,6,"222","At Risk"
17124,185.95,1,298.89,2011-06-07 14:02:00,2011-06-07 14:02:00,1,2,2,5,"122","At Risk"
17125,50.9229166666667,1,259.35,2011-10-20 14:41:00,2011-10-20 14:41:00,3,2,2,7,"322","Potential Loyalists"
17126,152.956944444444,5,1004.75,2010-12-12 11:26:00,2011-07-10 13:52:00,2,4,4,10,"244","Needing Attention"
17128,335.033333333333,1,157.09,2011-01-09 12:02:00,2011-01-09 12:02:00,1,2,1,4,"121","Hibernating"
17131,5.99861111111111,5,2463.17,2011-09-25 12:42:00,2011-12-04 12:52:00,5,4,5,14,"545","Champions"
17133,16.0159722222222,7,4892.24,2011-03-18 13:47:00,2011-11-24 12:27:00,4,5,5,14,"455","Champions"
17134,107.122916666667,2,425,2011-03-20 11:56:00,2011-08-25 09:53:00,2,3,2,7,"232","At Risk"
17135,16.8347222222222,7,1139.73,2010-12-03 09:31:00,2011-11-23 16:48:00,4,5,4,13,"454","Champions"
17138,276.038888888889,1,380.5,2011-03-09 11:54:00,2011-03-09 11:54:00,1,2,2,5,"122","At Risk"
17139,16.1097222222222,12,10668.47,2011-02-24 09:32:00,2011-11-24 10:12:00,4,5,5,14,"455","Champions"
17140,247.970138888889,1,465.32,2011-04-06 13:33:00,2011-04-06 13:33:00,1,2,2,5,"122","At Risk"
17142,239.769444444444,1,579,2011-04-14 18:22:00,2011-04-14 18:22:00,1,2,3,6,"123","At Risk"
17144,1.78680555555556,2,984.57,2011-09-16 12:50:00,2011-12-08 17:57:00,5,3,4,12,"534","Loyal Customers"
17146,106.004166666667,3,749.78,2010-12-16 12:20:00,2011-08-26 12:44:00,2,4,3,9,"243","Needing Attention"
17147,23.0125,4,1714.59,2011-02-01 09:36:00,2011-11-17 12:32:00,4,4,4,12,"444","Loyal Customers"
17148,52.11875,1,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,3,2,1,6,"321","Others"
17152,195.021527777778,3,1689.5,2011-03-21 16:20:00,2011-05-29 12:19:00,1,4,4,9,"144","Needing Attention"
17153,24.9638888888889,1,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,4,2,1,7,"421","Others"
17154,75.9638888888889,1,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,2,2,2,6,"222","At Risk"
17155,18.0083333333333,2,251.7,2011-06-15 10:22:00,2011-11-22 12:38:00,4,3,2,9,"432","Potential Loyalists"
17157,8.15277777777778,2,319,2011-06-16 15:08:00,2011-12-02 09:10:00,5,3,2,10,"532","Potential Loyalists"
17158,32.8993055555556,3,1266.97,2010-12-14 13:03:00,2011-11-07 15:15:00,4,4,4,12,"444","Loyal Customers"
17159,22.0819444444444,3,1538.88,2011-06-21 09:49:00,2011-11-18 10:52:00,4,4,4,12,"444","Loyal Customers"
17160,31.9479166666667,6,3518.03,2011-04-12 12:00:00,2011-11-08 14:05:00,4,5,5,14,"455","Champions"
17162,29.0527777777778,10,1715.46,2011-02-07 12:27:00,2011-11-11 11:34:00,4,5,4,13,"454","Champions"
17163,22.1618055555556,2,293.1,2011-09-22 15:54:00,2011-11-18 08:57:00,4,3,2,9,"432","Potential Loyalists"
17164,33.15,7,2467.35,2011-03-11 14:26:00,2011-11-07 09:14:00,3,5,5,13,"355","Champions"
17165,284.840972222222,1,158.68,2011-02-28 16:39:00,2011-02-28 16:39:00,1,2,1,4,"121","Hibernating"
17166,39.1277777777778,2,206.34,2011-05-20 08:18:00,2011-11-01 09:46:00,3,3,1,7,"331","Others"
17169,58.1006944444444,2,835.78,2011-06-09 13:16:00,2011-10-13 10:25:00,3,3,3,9,"333","Potential Loyalists"
17171,289.842361111111,1,224.91,2011-02-23 16:37:00,2011-02-23 16:37:00,1,2,1,4,"121","Hibernating"
17172,79.1347222222222,1,317.76,2011-09-22 09:36:00,2011-09-22 09:36:00,2,2,2,6,"222","At Risk"
17173,5.92361111111111,8,3766.6,2011-07-31 15:26:00,2011-12-04 14:40:00,5,5,5,15,"555","Champions"
17174,218.04375,1,59.9,2011-05-06 11:47:00,2011-05-06 11:47:00,1,2,1,4,"121","Hibernating"
17175,44.8881944444444,4,1443.69,2011-02-16 14:56:00,2011-10-26 15:31:00,3,4,4,11,"344","Potential Loyalists"
17176,202.00625,1,306.13,2011-05-22 12:41:00,2011-05-22 12:41:00,1,2,2,5,"122","At Risk"
17179,178.834722222222,3,711.79,2010-12-13 14:24:00,2011-06-14 16:48:00,2,4,3,9,"243","Needing Attention"
17180,56.8777777777778,4,796.03,2011-01-27 18:05:00,2011-10-14 15:46:00,3,4,3,10,"343","Potential Loyalists"
17181,57.9180555555556,2,239.92,2010-12-01 12:38:00,2011-10-13 14:48:00,3,3,1,7,"331","Others"
17183,8.11319444444444,6,3347.31,2011-08-26 15:25:00,2011-12-02 10:07:00,5,5,5,15,"555","Champions"
17186,47.1041666666667,2,144,2011-10-10 12:52:00,2011-10-24 10:20:00,3,3,1,7,"331","Others"
17187,227.007638888889,1,203.95,2011-04-27 12:39:00,2011-04-27 12:39:00,1,2,1,4,"121","Hibernating"
17188,11.95625,7,2474.23,2010-12-12 12:56:00,2011-11-28 13:53:00,5,5,5,15,"555","Champions"
17189,106.715972222222,2,384.4,2010-12-15 17:28:00,2011-08-25 19:39:00,2,3,2,7,"232","At Risk"
17190,59.0534722222222,2,444.74,2011-05-16 15:29:00,2011-10-12 11:33:00,3,3,2,8,"332","Potential Loyalists"
17191,28.8277777777778,7,2095.13,2010-12-06 14:36:00,2011-11-11 16:58:00,4,5,5,14,"455","Champions"
17193,36.0020833333333,7,1699.3,2011-06-16 10:04:00,2011-11-04 12:47:00,3,5,4,12,"354","Potential Loyalists"
17194,274.03125,2,262.62,2010-12-14 12:06:00,2011-03-11 12:05:00,1,3,2,6,"132","At Risk"
17197,30.0958333333333,1,1013.01,2011-11-10 10:32:00,2011-11-10 10:32:00,4,2,4,10,"424","Potential Loyalists"
17198,24.0909722222222,3,692.22,2010-12-03 14:54:00,2011-11-16 10:39:00,4,4,3,11,"443","Loyal Customers"
17201,54.0381944444444,1,342.63,2011-10-17 11:55:00,2011-10-17 11:55:00,3,2,2,7,"322","Potential Loyalists"
17203,36.0159722222222,6,3563.85,2011-10-10 14:37:00,2011-11-04 12:27:00,3,5,5,13,"355","Champions"
17204,175.919444444444,4,1564.56,2011-03-21 12:42:00,2011-06-17 14:46:00,2,4,4,10,"244","Needing Attention"
17205,54.0027777777778,1,384.08,2011-10-17 12:46:00,2011-10-17 12:46:00,3,2,2,7,"322","Potential Loyalists"
17206,53.9756944444444,1,204.24,2011-10-17 13:25:00,2011-10-17 13:25:00,3,2,1,6,"321","Others"
17211,27.0326388888889,8,2317.22,2010-12-05 12:44:00,2011-11-13 12:03:00,4,5,5,14,"455","Champions"
17212,253.713888888889,1,226.85,2011-03-31 19:42:00,2011-03-31 19:42:00,1,2,1,4,"121","Hibernating"
17213,40.9145833333333,7,2781.23,2010-12-08 13:03:00,2011-10-30 14:53:00,3,5,5,13,"355","Champions"
17214,60.98125,6,1069.12,2010-12-15 15:14:00,2011-10-10 13:17:00,3,5,4,12,"354","Potential Loyalists"
17217,234.813194444444,1,113.5,2011-04-19 17:19:00,2011-04-19 17:19:00,1,2,1,4,"121","Hibernating"
17218,4.95694444444444,10,1960.72,2010-12-06 15:25:00,2011-12-05 13:52:00,5,5,4,14,"554","Champions"
17219,32.0590277777778,1,114.23,2011-11-08 11:25:00,2011-11-08 11:25:00,4,2,1,7,"421","Others"
17220,24.9604166666667,14,3198.25,2010-12-10 14:54:00,2011-11-15 13:47:00,4,5,5,14,"455","Champions"
17221,7.96875,2,335.13,2011-11-03 17:39:00,2011-12-02 13:35:00,5,3,2,10,"532","Potential Loyalists"
17222,65.9527777777778,1,354.15,2011-10-05 13:58:00,2011-10-05 13:58:00,3,2,2,7,"322","Potential Loyalists"
17223,310.870138888889,2,426.79,2010-12-06 14:08:00,2011-02-02 15:57:00,1,3,2,6,"132","At Risk"
17226,309.040277777778,1,393.49,2011-02-04 11:52:00,2011-02-04 11:52:00,1,2,2,5,"122","At Risk"
17227,19.0826388888889,6,939.32,2010-12-06 11:16:00,2011-11-21 10:51:00,4,5,3,12,"453","Loyal Customers"
17228,16.1013888888889,8,1906.09,2010-12-02 16:00:00,2011-11-24 10:24:00,4,5,4,13,"454","Champions"
17229,96.9541666666667,2,318.76,2011-07-20 12:38:00,2011-09-04 13:56:00,2,3,2,7,"232","At Risk"
17230,264.859722222222,8,3638.41,2010-12-15 11:22:00,2011-03-20 16:12:00,1,5,5,11,"155","Needing Attention"
17231,12.8972222222222,10,3174.32,2010-12-13 14:16:00,2011-11-27 15:18:00,5,5,5,15,"555","Champions"
17232,3.02013888888889,2,421.52,2011-11-25 12:24:00,2011-12-07 12:21:00,5,3,2,10,"532","Potential Loyalists"
17233,35.9472222222222,1,190.88,2011-11-04 14:06:00,2011-11-04 14:06:00,3,2,1,6,"321","Others"
17234,183.0625,1,149.89,2011-06-10 11:20:00,2011-06-10 11:20:00,1,2,1,4,"121","Hibernating"
17235,25.8743055555556,2,550.06,2010-12-02 13:38:00,2011-11-14 15:51:00,4,3,3,10,"433","Loyal Customers"
17236,13.0347222222222,6,916.13,2010-12-12 11:49:00,2011-11-27 12:00:00,5,5,3,13,"553","Champions"
17237,11.9083333333333,2,314.69,2011-11-17 12:55:00,2011-11-28 15:02:00,5,3,2,10,"532","Potential Loyalists"
17238,3.05208333333333,17,3744.65,2010-12-03 15:05:00,2011-12-07 11:35:00,5,5,5,15,"555","Champions"
17239,313.13125,1,382.5,2011-01-31 09:41:00,2011-01-31 09:41:00,1,2,2,5,"122","At Risk"
17242,108.913194444444,2,1135.04,2011-06-12 13:04:00,2011-08-23 14:55:00,2,3,4,9,"234","Needing Attention"
17243,1.975,26,8676.85,2010-12-05 10:03:00,2011-12-08 13:26:00,5,5,5,15,"555","Champions"
17244,53.8965277777778,1,954.9,2011-10-17 15:19:00,2011-10-17 15:19:00,3,2,4,9,"324","Potential Loyalists"
17245,205.088194444444,1,171.45,2011-05-19 10:43:00,2011-05-19 10:43:00,1,2,1,4,"121","Hibernating"
17247,15.8951388888889,1,282.19,2011-11-24 15:21:00,2011-11-24 15:21:00,4,2,2,8,"422","Potential Loyalists"
17248,120.969444444444,1,318.65,2011-08-11 13:34:00,2011-08-11 13:34:00,2,2,2,6,"222","At Risk"
17250,4.02430555555556,2,384.52,2011-03-23 16:45:00,2011-12-06 12:15:00,5,3,2,10,"532","Potential Loyalists"
17251,363.072222222222,1,283.28,2010-12-12 11:06:00,2010-12-12 11:06:00,1,2,2,5,"122","At Risk"
17252,117.128472222222,2,353.86,2011-06-06 16:41:00,2011-08-15 09:45:00,2,3,2,7,"232","At Risk"
17253,18.99375,1,178.26,2011-11-21 12:59:00,2011-11-21 12:59:00,4,2,1,7,"421","Others"
17254,5.00277777777778,2,272.44,2011-11-24 14:09:00,2011-12-05 12:46:00,5,3,2,10,"532","Potential Loyalists"
17255,41.0222222222222,2,298.41,2011-02-13 15:18:00,2011-10-30 12:18:00,3,3,2,8,"332","Potential Loyalists"
17256,107.972222222222,2,240,2011-01-31 14:53:00,2011-08-24 13:30:00,2,3,1,6,"231","Others"
17259,148.909027777778,2,603.37,2010-12-06 12:55:00,2011-07-14 15:01:00,2,3,3,8,"233","Needing Attention"
17262,52.9958333333333,5,1253.36,2010-12-08 13:30:00,2011-10-18 12:56:00,3,4,4,11,"344","Potential Loyalists"
17263,208.929166666667,1,63.44,2011-05-15 14:32:00,2011-05-15 14:32:00,1,2,1,4,"121","Hibernating"
17265,139.084027777778,2,562.9,2011-06-12 12:00:00,2011-07-24 10:49:00,2,3,3,8,"233","Needing Attention"
17266,2.94305555555556,3,310.64,2011-07-15 11:57:00,2011-12-07 14:12:00,5,4,2,11,"542","Potential Loyalists"
17267,127.811111111111,2,317.62,2011-08-04 17:19:00,2011-08-04 17:22:00,2,3,2,7,"232","At Risk"
17268,108.113888888889,4,763.64,2011-04-08 13:20:00,2011-08-24 10:06:00,2,4,3,9,"243","Needing Attention"
17272,42.8423611111111,4,2148.63,2011-03-22 12:05:00,2011-10-28 16:37:00,3,4,5,12,"345","Potential Loyalists"
17274,35.9819444444444,1,111.98,2011-11-04 13:16:00,2011-11-04 13:16:00,3,2,1,6,"321","Others"
17277,228.002083333333,2,1065.35,2011-01-21 12:37:00,2011-04-26 12:47:00,1,3,4,8,"134","Needing Attention"
17278,241.986111111111,1,246.04,2011-04-12 13:10:00,2011-04-12 13:10:00,1,2,1,4,"121","Hibernating"
17279,58.0361111111111,1,187.83,2011-10-13 11:58:00,2011-10-13 11:58:00,3,2,1,6,"321","Others"
17282,130.93125,3,1703.41,2011-02-13 11:36:00,2011-08-01 14:29:00,2,4,4,10,"244","Needing Attention"
17284,60.925,6,1652.58,2011-01-07 14:31:00,2011-10-10 14:38:00,3,5,4,12,"354","Potential Loyalists"
17286,22.0020833333333,1,153.92,2011-11-18 12:47:00,2011-11-18 12:47:00,4,2,1,7,"421","Others"
17287,26.9743055555556,7,1064.11,2010-12-02 12:22:00,2011-11-13 13:27:00,4,5,4,13,"454","Champions"
17288,9.86180555555556,7,1419.73,2010-12-16 13:33:00,2011-11-30 16:09:00,5,5,4,14,"554","Champions"
17289,32.0340277777778,3,944.41,2011-06-12 13:51:00,2011-11-08 12:01:00,4,4,4,12,"444","Loyal Customers"
17290,4.00833333333333,2,525.24,2011-11-23 15:53:00,2011-12-06 12:38:00,5,3,3,11,"533","Loyal Customers"
17291,308.990277777778,1,550.8,2011-02-04 13:04:00,2011-02-04 13:04:00,1,2,3,6,"123","At Risk"
17293,8.92569444444444,9,1875.11,2010-12-13 14:55:00,2011-12-01 14:37:00,5,5,4,14,"554","Champions"
17295,29.0840277777778,3,556.95,2011-10-06 12:22:00,2011-11-11 10:49:00,4,4,3,11,"443","Loyal Customers"
17297,17.9215277777778,1,131.78,2011-11-22 14:43:00,2011-11-22 14:43:00,4,2,1,7,"421","Others"
17298,101.838194444444,2,498.42,2011-08-07 12:21:00,2011-08-30 16:43:00,2,3,3,8,"233","Needing Attention"
17299,12.0340277777778,4,669.11,2011-06-19 16:04:00,2011-11-28 12:01:00,5,4,3,12,"543","Loyal Customers"
17301,21.9631944444444,1,197.63,2011-11-18 13:43:00,2011-11-18 13:43:00,4,2,1,7,"421","Others"
17302,15.1347222222222,5,1135.63,2011-02-07 10:14:00,2011-11-25 09:36:00,4,4,4,12,"444","Loyal Customers"
17303,361.970833333333,1,250.04,2010-12-13 13:32:00,2010-12-13 13:32:00,1,2,1,4,"121","Hibernating"
17306,11.025,19,8631.31,2010-12-21 13:34:00,2011-11-29 12:14:00,5,5,5,15,"555","Champions"
17309,95.8958333333333,1,82.75,2011-09-05 15:20:00,2011-09-05 15:20:00,2,2,1,5,"221","Hibernating"
17311,78.94375,2,1384.85,2011-01-27 10:56:00,2011-09-22 14:11:00,2,3,4,9,"234","Needing Attention"
17312,139.040277777778,3,644.3,2011-07-03 13:12:00,2011-07-24 11:52:00,2,4,3,9,"243","Needing Attention"
17313,31.8784722222222,1,2328.84,2011-11-08 15:45:00,2011-11-08 15:45:00,4,2,5,11,"425","Potential Loyalists"
17314,25.13125,8,2527.92,2011-01-31 11:25:00,2011-11-15 09:41:00,4,5,5,14,"455","Champions"
17315,2.02430555555556,38,6292.26,2010-12-17 12:24:00,2011-12-08 12:15:00,5,5,5,15,"555","Champions"
17317,46.8131944444444,3,2600.34,2011-09-11 12:45:00,2011-10-24 17:19:00,3,4,5,12,"345","Potential Loyalists"
17320,100.971527777778,3,1200.62,2010-12-06 15:38:00,2011-08-31 13:31:00,2,4,4,10,"244","Needing Attention"
17321,8.96458333333333,2,700.86,2011-10-03 11:34:00,2011-12-01 13:41:00,5,3,3,11,"533","Loyal Customers"
17323,15.80625,7,921.07,2011-02-20 14:38:00,2011-11-24 17:29:00,4,5,3,12,"453","Loyal Customers"
17324,18.0944444444444,4,990.23,2010-12-08 12:45:00,2011-11-22 10:34:00,4,4,4,12,"444","Loyal Customers"
17325,280.986805555556,1,96.8,2011-03-04 13:09:00,2011-03-04 13:09:00,1,2,1,4,"121","Hibernating"
17329,14.9347222222222,2,523.11,2011-01-28 15:29:00,2011-11-25 14:24:00,4,3,3,10,"433","Loyal Customers"
17330,23.1625,2,363.9,2011-10-03 11:26:00,2011-11-17 08:56:00,4,3,2,9,"432","Potential Loyalists"
17331,124.038194444444,1,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,2,2,1,5,"221","Hibernating"
17333,86.1104166666667,1,494.25,2011-09-15 10:11:00,2011-09-15 10:11:00,2,2,3,7,"223","At Risk"
17334,302.910416666667,2,307.02,2011-02-04 09:03:00,2011-02-10 14:59:00,1,3,2,6,"132","At Risk"
17337,151.913194444444,4,2027.87,2011-02-02 17:06:00,2011-07-11 14:55:00,2,4,4,10,"244","Needing Attention"
17338,17.9354166666667,8,6643.93,2010-12-13 12:57:00,2011-11-22 14:23:00,4,5,5,14,"455","Champions"
17339,94.9729166666667,2,243.36,2010-12-09 14:44:00,2011-09-06 13:29:00,2,3,1,6,"231","Others"
